month,region,service_category,channel,transactions,unique_users,digital_adoption_pct,avg_completion_min,cost_per_txn_sar,csat,sla_met_pct,complaints
2026-01-01,Riyadh,Labour & HR Services,Mobile App,157482,59138,69.6,6.1,3.77,4.59,98.2,34
2026-01-01,Riyadh,Labour & HR Services,Web Portal,64172,32742,69.6,8.7,5.67,4.34,95.8,29
2026-01-01,Riyadh,Municipal Services,Branch,61876,51318,65.1,31.8,45.51,3.52,89.4,55
2026-01-01,Riyadh,Municipal Services,Call Center,54721,36097,65.1,19.4,22.65,3.88,92.2,38
2026-01-01,Riyadh,Municipal Services,Mobile App,161249,60523,65.1,6.5,4.18,4.56,99.2,27
2026-01-01,Riyadh,Municipal Services,Web Portal,64144,33787,65.1,10.8,6.89,4.22,96.2,28
2026-01-01,Riyadh,Social Support & Subsidies,Branch,50346,43443,67.1,28.8,49.21,3.77,90.0,57
2026-01-01,Riyadh,Social Support & Subsidies,Call Center,32989,20936,67.1,16.6,21.18,3.99,89.7,24
2026-01-01,Riyadh,Social Support & Subsidies,Mobile App,120282,47221,67.1,5.8,4.09,4.83,99.3,5
2026-01-01,Riyadh,Social Support & Subsidies,Web Portal,52246,26703,67.1,8.9,6.3,4.35,96.7,14
2026-01-01,Riyadh,Traffic & Transport,Branch,74374,64598,68.0,20.6,42.38,3.68,90.0,61
2026-01-01,Riyadh,Traffic & Transport,Call Center,60152,38293,68.0,15.1,18.49,3.86,90.0,46
2026-01-01,Riyadh,Traffic & Transport,Mobile App,208662,81069,68.0,5.3,3.52,4.49,99.5,49
2026-01-01,Riyadh,Traffic & Transport,Web Portal,87867,43930,68.0,7.9,5.7,4.29,99.5,51
2026-01-01,Tabuk,Business & Licensing,Branch,6463,5461,64.1,50.3,66.26,3.23,93.4,9
2026-01-01,Tabuk,Business & Licensing,Call Center,4912,3215,64.1,30.2,25.43,3.38,91.3,4
2026-01-01,Tabuk,Business & Licensing,Mobile App,16135,6115,64.1,11.0,5.48,4.13,96.1,9
2026-01-01,Tabuk,Business & Licensing,Web Portal,6022,3055,64.1,16.8,8.33,3.86,96.7,6
2026-01-01,Tabuk,Education & Training,Branch,6825,5609,67.4,23.6,47.05,3.51,91.7,8
2026-01-01,Tabuk,Education & Training,Call Center,5744,3788,67.4,15.2,19.09,3.59,88.7,5
2026-01-01,Tabuk,Education & Training,Mobile App,18833,7011,67.4,5.4,3.54,4.32,96.3,10
2026-01-01,Tabuk,Education & Training,Web Portal,7792,4062,67.4,7.4,6.4,4.14,96.2,6
2026-01-01,Tabuk,Health Services,Branch,11755,9476,63.7,27.0,53.4,3.47,90.4,12
2026-01-01,Tabuk,Health Services,Call Center,8841,5796,63.7,15.6,23.88,3.74,91.4,9
2026-01-01,Tabuk,Health Services,Mobile App,27012,10445,63.7,6.4,4.37,4.48,98.8,9
2026-01-01,Tabuk,Health Services,Web Portal,10995,5509,63.7,9.8,7.85,4.12,99.1,4
2026-01-01,Tabuk,Identity & Civil Affairs,Branch,11699,9587,63.4,32.6,49.93,3.41,90.5,14
2026-01-01,Tabuk,Identity & Civil Affairs,Call Center,9467,5926,63.4,19.6,23.28,3.92,89.1,7
2026-01-01,Tabuk,Identity & Civil Affairs,Mobile App,25129,9313,63.4,7.0,4.38,4.21,98.5,17
2026-01-01,Tabuk,Identity & Civil Affairs,Web Portal,10836,5479,63.4,10.2,7.14,4.24,98.2,5
2026-01-01,Tabuk,Justice & Notary,Branch,4437,3648,63.8,55.1,68.86,3.11,88.7,6
2026-01-01,Tabuk,Justice & Notary,Call Center,3530,2273,63.8,37.9,31.76,3.37,93.0,4
2026-01-01,Tabuk,Justice & Notary,Mobile App,9989,3769,63.8,12.0,5.08,3.92,98.9,8
2026-01-01,Tabuk,Justice & Notary,Web Portal,4182,2185,63.8,18.6,9.12,3.82,96.8,4
2026-01-01,Tabuk,Labour & HR Services,Branch,6358,5261,66.6,31.5,50.69,3.4,89.0,9
2026-01-01,Tabuk,Labour & HR Services,Call Center,5146,3092,66.6,18.1,22.4,3.55,92.1,4
2026-01-01,Tabuk,Labour & HR Services,Mobile App,18068,7029,66.6,6.5,4.32,4.21,99.5,10
2026-01-01,Tabuk,Labour & HR Services,Web Portal,7101,3443,66.6,10.2,7.04,3.94,98.6,6
2026-01-01,Tabuk,Municipal Services,Branch,7984,6443,63.8,34.3,57.44,3.05,91.2,13
2026-01-01,Tabuk,Municipal Services,Call Center,6436,4293,63.8,22.1,25.74,3.53,88.8,6
2026-01-01,Tabuk,Municipal Services,Mobile App,18508,7017,63.8,7.5,4.48,4.05,99.5,14
2026-01-01,Tabuk,Municipal Services,Web Portal,7200,3818,63.8,10.5,7.54,3.89,99.0,6
2026-01-01,Tabuk,Social Support & Subsidies,Branch,5521,4369,63.7,28.7,55.62,3.52,92.5,5
2026-01-01,Tabuk,Social Support & Subsidies,Call Center,4854,3154,63.7,20.9,23.67,3.61,92.1,6
2026-01-01,Tabuk,Social Support & Subsidies,Mobile App,14596,5568,63.7,7.7,4.49,4.3,97.8,8
2026-01-01,Tabuk,Social Support & Subsidies,Web Portal,5014,2506,63.7,10.3,7.44,4.18,97.8,3
2026-01-01,Tabuk,Traffic & Transport,Branch,10863,8845,63.9,26.3,45.6,3.3,90.7,16
2026-01-01,Tabuk,Traffic & Transport,Call Center,7806,4982,63.9,16.0,22.43,3.57,88.2,8
2026-01-01,Tabuk,Traffic & Transport,Mobile App,25126,9581,63.9,5.8,4.2,4.09,99.5,12
2026-01-01,Tabuk,Traffic & Transport,Web Portal,9432,4793,63.9,8.6,7.02,3.95,97.5,7
2026-02-01,Al-Baha,Business & Licensing,Branch,2801,2194,52.7,112.3,67.62,3.3,85.7,5
2026-02-01,Al-Baha,Business & Licensing,Call Center,2826,1770,52.7,34.7,29.25,3.65,87.7,3
2026-02-01,Al-Baha,Business & Licensing,Mobile App,5085,2036,52.7,9.8,5.56,4.28,98.9,2
2026-02-01,Al-Baha,Business & Licensing,Web Portal,2020,1011,52.7,18.3,8.17,4.02,97.8,2
2026-02-01,Al-Baha,Education & Training,Branch,3478,2857,55.8,21.2,50.22,3.68,92.9,4
2026-02-01,Al-Baha,Education & Training,Call Center,3260,2068,55.8,13.9,19.59,3.83,92.3,3
2026-02-01,Al-Baha,Education & Training,Mobile App,6918,2699,55.8,4.9,4.07,4.43,97.2,2
2026-02-01,Al-Baha,Education & Training,Web Portal,2443,1217,55.8,8.7,6.54,4.32,96.6,1
2026-02-01,Al-Baha,Health Services,Branch,5369,4398,56.8,29.0,54.5,3.64,90.8,5
2026-02-01,Al-Baha,Health Services,Call Center,4893,3066,56.8,16.8,22.6,4.0,89.9,2
2026-02-01,Al-Baha,Health Services,Mobile App,10134,3810,56.8,5.7,4.48,4.68,98.7,2
2026-02-01,Al-Baha,Health Services,Web Portal,3866,1890,56.8,10.4,7.75,4.51,95.5,1
2026-02-01,Al-Baha,Identity & Civil Affairs,Branch,5138,4133,56.0,37.1,55.45,3.63,89.8,6
2026-02-01,Al-Baha,Identity & Civil Affairs,Call Center,4341,2734,56.0,18.8,21.63,3.89,90.8,3
2026-02-01,Al-Baha,Identity & Civil Affairs,Mobile App,10671,4197,56.0,7.1,4.23,4.6,99.0,2
2026-02-01,Al-Baha,Identity & Civil Affairs,Web Portal,3810,2033,56.0,9.8,6.43,4.36,97.5,2
2026-02-01,Al-Baha,Justice & Notary,Branch,2061,1762,51.4,95.9,69.06,3.24,85.0,3
2026-02-01,Al-Baha,Justice & Notary,Call Center,2015,1314,51.4,31.4,30.52,3.6,86.3,2
2026-02-01,Al-Baha,Justice & Notary,Mobile App,3459,1284,51.4,12.0,5.84,4.3,99.5,1
2026-02-01,Al-Baha,Justice & Notary,Web Portal,1389,710,51.4,19.2,9.21,4.14,94.4,1
2026-02-01,Al-Baha,Labour & HR Services,Branch,3036,2539,56.9,28.0,60.71,3.52,92.8,4
2026-02-01,Al-Baha,Labour & HR Services,Call Center,3021,1933,56.9,18.9,21.77,3.75,89.9,3
2026-02-01,Al-Baha,Labour & HR Services,Mobile App,5761,2129,56.9,6.6,4.32,4.42,96.6,2
2026-02-01,Al-Baha,Labour & HR Services,Web Portal,2262,1176,56.9,12.0,6.93,4.18,98.8,1
2026-02-01,Al-Baha,Municipal Services,Branch,3447,2987,54.3,35.1,57.44,3.47,88.0,4
2026-02-01,Al-Baha,Municipal Services,Call Center,3416,2204,54.3,20.7,24.15,3.7,90.8,3
2026-02-01,Al-Baha,Municipal Services,Mobile App,6622,2480,54.3,7.7,4.64,4.32,99.1,3
2026-02-01,Al-Baha,Municipal Services,Web Portal,2549,1275,54.3,11.9,7.85,4.07,94.9,2
2026-02-01,Al-Baha,Social Support & Subsidies,Branch,2513,1943,53.6,32.6,52.31,3.63,90.2,2
2026-02-01,Al-Baha,Social Support & Subsidies,Call Center,2252,1387,53.6,22.2,22.77,3.95,88.9,1
2026-02-01,Al-Baha,Social Support & Subsidies,Mobile App,4656,1726,53.6,6.8,4.5,4.48,97.3,1
2026-02-01,Al-Baha,Social Support & Subsidies,Web Portal,1598,807,53.6,10.8,6.74,4.1,99.5,1
2026-02-01,Al-Baha,Traffic & Transport,Branch,4549,3531,55.7,21.9,46.65,3.59,90.5,5
2026-02-01,Al-Baha,Traffic & Transport,Call Center,4050,2667,55.7,16.6,20.72,3.83,89.0,4
2026-02-01,Al-Baha,Traffic & Transport,Mobile App,8472,3149,55.7,5.4,4.19,4.5,97.5,2
2026-02-01,Al-Baha,Traffic & Transport,Web Portal,3292,1639,55.7,8.8,6.22,4.18,99.2,1
2026-02-01,Al-Jouf,Business & Licensing,Branch,2718,2104,60.6,47.6,63.24,3.44,89.9,4
2026-02-01,Al-Jouf,Business & Licensing,Call Center,2626,1742,60.6,25.0,28.25,3.7,91.3,3
2026-02-01,Al-Jouf,Business & Licensing,Mobile App,6924,2775,60.6,9.1,4.92,4.37,94.4,2
2026-02-01,Al-Jouf,Business & Licensing,Web Portal,2522,1249,60.6,15.0,8.25,4.09,94.0,2
2026-02-01,Al-Jouf,Education & Training,Branch,2859,2433,63.2,21.4,46.48,3.74,86.9,3
2026-02-01,Al-Jouf,Education & Training,Call Center,3075,1986,63.2,14.1,17.82,4.03,91.0,2
2026-02-01,Al-Jouf,Education & Training,Mobile App,8663,3561,63.2,4.8,3.55,4.59,99.5,2
2026-02-01,Al-Jouf,Education & Training,Web Portal,3300,1750,63.2,7.2,6.39,4.34,99.5,1
2026-02-01,Al-Jouf,Health Services,Branch,4826,3934,62.2,27.7,52.08,3.84,88.9,4
2026-02-01,Al-Jouf,Health Services,Call Center,4630,3016,62.2,16.6,22.02,4.04,92.4,3
2026-02-01,Al-Jouf,Health Services,Mobile App,12063,4678,62.2,6.2,4.25,4.79,99.5,1
2026-02-01,Al-Jouf,Health Services,Web Portal,4944,2432,62.2,8.3,6.86,4.43,98.3,2
2026-02-01,Al-Jouf,Identity & Civil Affairs,Branch,4403,3625,64.4,32.6,47.15,3.61,87.7,5
2026-02-01,Al-Jouf,Identity & Civil Affairs,Call Center,4069,2720,64.4,16.7,21.63,3.97,89.1,3
2026-02-01,Al-Jouf,Identity & Civil Affairs,Mobile App,11775,4610,64.4,5.9,3.82,4.65,98.3,2
2026-02-01,Al-Jouf,Identity & Civil Affairs,Web Portal,4803,2456,64.4,10.7,7.66,4.31,96.9,3
2026-02-01,Al-Jouf,Justice & Notary,Branch,1919,1653,59.9,58.1,66.85,3.37,87.1,2
2026-02-01,Al-Jouf,Justice & Notary,Call Center,1811,1189,59.9,30.5,29.42,3.75,89.1,1
2026-02-01,Al-Jouf,Justice & Notary,Mobile App,4530,1776,59.9,11.1,5.48,4.32,98.3,2
2026-02-01,Al-Jouf,Justice & Notary,Web Portal,1629,828,59.9,15.0,7.97,4.15,97.0,1
2026-02-01,Al-Jouf,Labour & HR Services,Branch,2856,2430,61.5,29.0,52.77,3.59,86.7,3
2026-02-01,Al-Jouf,Labour & HR Services,Call Center,2693,1780,61.5,17.3,23.09,3.69,92.6,3
2026-02-01,Al-Jouf,Labour & HR Services,Mobile App,7271,2739,61.5,6.5,4.37,4.49,97.6,3
2026-02-01,Al-Jouf,Labour & HR Services,Web Portal,2881,1397,61.5,9.8,6.81,4.25,96.0,1
2026-02-01,Al-Jouf,Municipal Services,Branch,3117,2576,62.8,30.0,56.21,3.63,90.3,4
2026-02-01,Al-Jouf,Municipal Services,Call Center,2831,1770,62.8,19.3,25.28,3.74,91.0,3
2026-02-01,Al-Jouf,Municipal Services,Mobile App,8449,3537,62.8,7.1,4.46,4.38,98.0,3
2026-02-01,Al-Jouf,Municipal Services,Web Portal,3172,1697,62.8,11.8,7.44,4.14,99.1,2
2026-02-01,Al-Jouf,Social Support & Subsidies,Branch,2423,2023,61.2,27.6,52.36,3.68,89.0,3
2026-02-01,Al-Jouf,Social Support & Subsidies,Call Center,2286,1420,61.2,20.4,23.33,4.01,91.0,1
2026-02-01,Al-Jouf,Social Support & Subsidies,Mobile App,5468,2117,61.2,6.6,4.22,4.51,96.3,2
2026-02-01,Al-Jouf,Social Support & Subsidies,Web Portal,2228,1207,61.2,10.2,6.69,4.25,93.9,1
2026-02-01,Al-Jouf,Traffic & Transport,Branch,3455,2835,65.7,24.8,47.4,3.58,88.1,4
2026-02-01,Al-Jouf,Traffic & Transport,Call Center,3508,2169,65.7,15.7,20.94,3.74,90.3,4
2026-02-01,Al-Jouf,Traffic & Transport,Mobile App,11783,4779,65.7,5.5,4.15,4.32,98.4,4
2026-02-01,Al-Jouf,Traffic & Transport,Web Portal,4266,2219,65.7,7.8,5.81,4.11,97.1,3
2026-02-01,Asir,Business & Licensing,Branch,11983,9873,59.0,96.3,64.38,3.32,82.9,16
2026-02-01,Asir,Business & Licensing,Call Center,11107,6970,59.0,27.0,29.5,3.55,93.1,12
2026-02-01,Asir,Business & Licensing,Mobile App,25294,9608,59.0,10.5,5.73,4.29,97.9,13
2026-02-01,Asir,Business & Licensing,Web Portal,10713,5453,59.0,15.4,8.11,3.94,94.7,6
2026-02-01,Asir,Education & Training,Branch,13522,11247,61.7,22.9,49.78,3.61,90.3,12
2026-02-01,Asir,Education & Training,Call Center,13876,8603,61.7,13.0,21.77,3.81,89.5,17
2026-02-01,Asir,Education & Training,Mobile App,35308,13492,61.7,4.7,4.22,4.53,96.7,8
2026-02-01,Asir,Education & Training,Web Portal,13105,7030,61.7,7.5,6.14,4.3,94.6,7
2026-02-01,Asir,Health Services,Branch,20921,17336,59.7,26.0,55.35,3.64,89.4,21
2026-02-01,Asir,Health Services,Call Center,20292,12819,59.7,17.1,23.29,3.86,90.5,9
2026-02-01,Asir,Health Services,Mobile App,46684,17133,59.7,6.3,4.44,4.74,99.5,4
2026-02-01,Asir,Health Services,Web Portal,19483,9344,59.7,8.5,6.6,4.42,96.4,9
2026-02-01,Asir,Identity & Civil Affairs,Branch,19792,16745,62.0,30.3,49.51,3.59,89.1,29
2026-02-01,Asir,Identity & Civil Affairs,Call Center,18842,12126,62.0,19.1,22.88,3.97,89.1,13
2026-02-01,Asir,Identity & Civil Affairs,Mobile App,44756,16713,62.0,6.2,4.3,4.46,97.3,19
2026-02-01,Asir,Identity & Civil Affairs,Web Portal,18733,9743,62.0,10.0,7.28,4.26,99.0,11
2026-02-01,Asir,Justice & Notary,Branch,8909,7350,56.4,147.8,72.01,3.27,83.7,15
2026-02-01,Asir,Justice & Notary,Call Center,8464,5302,56.4,33.3,28.13,3.68,88.8,10
2026-02-01,Asir,Justice & Notary,Mobile App,18807,7313,56.4,10.7,5.24,4.3,99.0,13
2026-02-01,Asir,Justice & Notary,Web Portal,6665,3472,56.4,14.9,9.91,4.07,99.0,4
2026-02-01,Asir,Labour & HR Services,Branch,12976,10718,59.0,28.0,54.42,3.61,88.9,12
2026-02-01,Asir,Labour & HR Services,Call Center,12976,8307,59.0,18.6,24.45,3.71,91.0,14
2026-02-01,Asir,Labour & HR Services,Mobile App,31415,12014,59.0,6.7,4.49,4.43,99.5,11
2026-02-01,Asir,Labour & HR Services,Web Portal,11365,5697,59.0,9.0,7.33,4.04,96.4,6
2026-02-01,Asir,Municipal Services,Branch,13211,10603,60.9,30.5,53.02,3.34,92.0,18
2026-02-01,Asir,Municipal Services,Call Center,13641,8677,60.9,20.1,25.18,3.6,89.2,11
2026-02-01,Asir,Municipal Services,Mobile App,33737,12829,60.9,7.5,4.66,4.26,95.1,16
2026-02-01,Asir,Municipal Services,Web Portal,12305,6229,60.9,10.6,7.96,3.98,99.5,10
2026-02-01,Asir,Social Support & Subsidies,Branch,9790,7802,57.3,33.6,57.82,3.61,88.5,10
2026-02-01,Asir,Social Support & Subsidies,Call Center,10334,6791,57.3,18.1,25.77,3.85,89.5,10
2026-02-01,Asir,Social Support & Subsidies,Mobile App,23310,9507,57.3,6.6,4.59,4.31,99.5,12
2026-02-01,Asir,Social Support & Subsidies,Web Portal,9192,4798,57.3,10.9,7.3,4.33,96.4,3
2026-02-01,Asir,Traffic & Transport,Branch,17336,14204,60.4,25.3,49.3,3.29,91.1,29
2026-02-01,Asir,Traffic & Transport,Call Center,14871,9568,60.4,14.6,20.94,3.81,90.8,14
2026-02-01,Asir,Traffic & Transport,Mobile App,43553,17212,60.4,5.1,4.1,4.28,99.5,16
2026-02-01,Asir,Traffic & Transport,Web Portal,15976,8138,60.4,9.1,6.75,4.15,97.1,7
2026-02-01,Eastern Province,Business & Licensing,Branch,23869,19549,65.5,39.8,59.25,3.52,89.2,31
2026-02-01,Eastern Province,Business & Licensing,Call Center,22648,14092,65.5,26.9,24.31,3.61,89.7,19
2026-02-01,Eastern Province,Business & Licensing,Mobile App,69794,25989,65.5,9.3,4.84,4.42,99.0,25
2026-02-01,Eastern Province,Business & Licensing,Web Portal,25308,12669,65.5,13.9,7.54,4.1,99.3,12
2026-02-01,Eastern Province,Education & Training,Branch,25982,21642,67.9,18.6,41.94,3.85,91.9,23
2026-02-01,Eastern Province,Education & Training,Call Center,25420,16868,67.9,12.9,18.37,4.16,90.8,17
2026-02-01,Eastern Province,Education & Training,Mobile App,85175,33193,67.9,4.2,3.35,4.63,97.1,16
2026-02-01,Eastern Province,Education & Training,Web Portal,33450,16393,67.9,6.6,5.76,4.42,95.1,11
2026-02-01,Eastern Province,Health Services,Branch,37190,30466,66.9,25.9,49.03,3.79,91.7,35
2026-02-01,Eastern Province,Health Services,Call Center,39552,26016,66.9,15.6,21.55,4.1,91.4,24
2026-02-01,Eastern Province,Health Services,Mobile App,125074,45049,66.9,5.3,4.38,4.71,96.4,18
2026-02-01,Eastern Province,Health Services,Web Portal,48368,24208,66.9,8.2,6.72,4.44,96.2,15
2026-02-01,Eastern Province,Identity & Civil Affairs,Branch,40008,31579,65.6,27.8,46.04,3.76,91.4,32
2026-02-01,Eastern Province,Identity & Civil Affairs,Call Center,38813,24239,65.6,17.0,20.17,4.0,92.2,25
2026-02-01,Eastern Province,Identity & Civil Affairs,Mobile App,108675,42234,65.6,5.3,3.59,4.71,96.4,13
2026-02-01,Eastern Province,Identity & Civil Affairs,Web Portal,48158,25177,65.6,8.7,5.69,4.34,98.1,25
2026-02-01,Eastern Province,Justice & Notary,Branch,15544,12555,66.0,50.8,60.08,3.53,85.8,13
2026-02-01,Eastern Province,Justice & Notary,Call Center,14792,9945,66.0,31.0,27.04,3.78,90.5,14
2026-02-01,Eastern Province,Justice & Notary,Mobile App,47293,18524,66.0,9.8,5.27,4.37,99.5,26
2026-02-01,Eastern Province,Justice & Notary,Web Portal,18069,9064,66.0,16.7,8.19,4.08,98.4,12
2026-02-01,Eastern Province,Labour & HR Services,Branch,23919,20430,66.9,26.6,43.7,3.67,89.3,25
2026-02-01,Eastern Province,Labour & HR Services,Call Center,23414,14130,66.9,17.7,22.45,3.87,88.3,16
2026-02-01,Eastern Province,Labour & HR Services,Mobile App,78523,31783,66.9,5.6,3.66,4.66,95.9,13
2026-02-01,Eastern Province,Labour & HR Services,Web Portal,30618,15295,66.9,8.3,6.67,4.42,99.3,12
2026-02-01,Eastern Province,Municipal Services,Branch,28320,23359,67.3,32.9,52.49,3.55,92.4,43
2026-02-01,Eastern Province,Municipal Services,Call Center,26143,16491,67.3,18.6,22.76,3.82,88.5,21
2026-02-01,Eastern Province,Municipal Services,Mobile App,90597,32916,67.3,7.4,4.23,4.55,95.9,27
2026-02-01,Eastern Province,Municipal Services,Web Portal,36284,18888,67.3,9.9,7.12,4.25,98.0,18
2026-02-01,Eastern Province,Social Support & Subsidies,Branch,18631,15070,65.5,31.1,50.11,3.71,91.0,18
2026-02-01,Eastern Province,Social Support & Subsidies,Call Center,19277,12270,65.5,18.8,20.89,3.88,86.1,21
2026-02-01,Eastern Province,Social Support & Subsidies,Mobile App,60794,24523,65.5,6.8,4.35,4.56,97.9,18
2026-02-01,Eastern Province,Social Support & Subsidies,Web Portal,23118,12147,65.5,9.3,6.27,4.42,97.7,6
2026-02-01,Eastern Province,Traffic & Transport,Branch,31054,24874,68.3,22.0,42.62,3.51,89.0,34
2026-02-01,Eastern Province,Traffic & Transport,Call Center,31461,19204,68.3,14.3,17.8,3.75,93.2,29
2026-02-01,Eastern Province,Traffic & Transport,Mobile App,121642,45795,68.3,4.7,3.72,4.58,93.4,33
2026-02-01,Eastern Province,Traffic & Transport,Web Portal,46322,23776,68.3,7.2,5.68,4.29,97.7,27
2026-02-01,Hail,Business & Licensing,Branch,3782,3131,62.5,43.1,58.8,3.49,89.4,4
2026-02-01,Hail,Business & Licensing,Call Center,3544,2285,62.5,27.7,27.71,3.55,86.6,4
2026-02-01,Hail,Business & Licensing,Mobile App,8566,3406,62.5,10.2,5.05,4.5,97.3,3
2026-02-01,Hail,Business & Licensing,Web Portal,3747,1907,62.5,14.9,8.39,4.04,97.9,3
2026-02-01,Hail,Education & Training,Branch,4052,3201,66.8,22.0,45.36,3.77,88.3,4
2026-02-01,Hail,Education & Training,Call Center,3668,2315,66.8,13.1,18.11,4.03,89.0,3
2026-02-01,Hail,Education & Training,Mobile App,12927,5097,66.8,5.0,3.64,4.58,99.5,4
2026-02-01,Hail,Education & Training,Web Portal,4906,2542,66.8,6.9,6.04,4.41,99.0,2
2026-02-01,Hail,Health Services,Branch,5996,4515,64.9,26.3,53.92,3.89,89.9,5
2026-02-01,Hail,Health Services,Call Center,5961,3676,64.9,16.0,21.9,4.01,91.4,4
2026-02-01,Hail,Health Services,Mobile App,16771,6789,64.9,5.5,4.54,4.81,97.3,1
2026-02-01,Hail,Health Services,Web Portal,7231,3630,64.9,8.2,7.48,4.37,95.4,3
2026-02-01,Hail,Identity & Civil Affairs,Branch,5705,4607,67.4,34.5,53.62,3.65,90.3,7
2026-02-01,Hail,Identity & Civil Affairs,Call Center,5556,3472,67.4,18.5,22.5,4.09,90.4,4
2026-02-01,Hail,Identity & Civil Affairs,Mobile App,16718,6380,67.4,6.1,3.59,4.65,99.5,4
2026-02-01,Hail,Identity & Civil Affairs,Web Portal,6661,3555,67.4,8.7,6.73,4.32,99.5,3
2026-02-01,Hail,Justice & Notary,Branch,2486,2053,59.7,50.9,63.78,3.6,89.5,3
2026-02-01,Hail,Justice & Notary,Call Center,2412,1597,59.7,30.7,28.5,3.81,90.4,2
2026-02-01,Hail,Justice & Notary,Mobile App,5941,2316,59.7,9.8,5.33,4.36,97.2,3
2026-02-01,Hail,Justice & Notary,Web Portal,2201,1145,59.7,17.5,8.72,4.13,97.5,1
2026-02-01,Hail,Labour & HR Services,Branch,3555,2891,65.1,26.6,47.64,3.51,89.5,4
2026-02-01,Hail,Labour & HR Services,Call Center,3311,2069,65.1,18.3,21.71,3.86,88.5,3
2026-02-01,Hail,Labour & HR Services,Mobile App,11299,4500,65.1,5.9,4.03,4.64,96.1,3
2026-02-01,Hail,Labour & HR Services,Web Portal,4358,2263,65.1,10.1,6.48,4.32,94.0,2
2026-02-01,Hail,Municipal Services,Branch,4177,3258,65.2,31.9,55.13,3.44,91.2,5
2026-02-01,Hail,Municipal Services,Call Center,3827,2673,65.2,18.8,23.4,3.79,92.2,3
2026-02-01,Hail,Municipal Services,Mobile App,12168,4724,65.2,7.5,4.33,4.42,99.5,5
2026-02-01,Hail,Municipal Services,Web Portal,4503,2385,65.2,10.6,6.73,4.28,97.2,3
2026-02-01,Hail,Social Support & Subsidies,Branch,3254,2735,62.9,28.3,57.33,3.81,90.7,3
2026-02-01,Hail,Social Support & Subsidies,Call Center,2884,1909,62.9,19.4,21.75,3.98,93.6,2
2026-02-01,Hail,Social Support & Subsidies,Mobile App,8613,3391,62.9,7.0,3.92,4.51,99.5,3
2026-02-01,Hail,Social Support & Subsidies,Web Portal,3128,1553,62.9,10.4,6.52,4.34,96.5,2
2026-02-01,Hail,Traffic & Transport,Branch,5661,4876,63.4,25.0,50.57,3.54,87.8,6
2026-02-01,Hail,Traffic & Transport,Call Center,5028,3215,63.4,14.8,21.6,3.87,90.7,4
2026-02-01,Hail,Traffic & Transport,Mobile App,15904,6066,63.4,4.9,3.86,4.53,96.1,4
2026-02-01,Hail,Traffic & Transport,Web Portal,5781,3013,63.4,8.4,6.12,4.35,97.5,2
2026-02-01,Jazan,Business & Licensing,Branch,11520,8998,48.9,105.2,67.17,3.12,86.2,16
2026-02-01,Jazan,Business & Licensing,Call Center,11161,7488,48.9,32.6,29.83,3.21,88.9,17
2026-02-01,Jazan,Business & Licensing,Mobile App,15108,5642,48.9,10.6,5.85,4.05,96.8,10
2026-02-01,Jazan,Business & Licensing,Web Portal,6309,3369,48.9,18.4,9.4,3.72,95.6,6
2026-02-01,Jazan,Education & Training,Branch,13376,10856,50.9,24.4,52.49,3.52,92.6,15
2026-02-01,Jazan,Education & Training,Call Center,12335,7598,50.9,14.0,22.89,3.75,92.9,11
2026-02-01,Jazan,Education & Training,Mobile App,20637,7845,50.9,5.7,4.07,4.32,97.2,10
2026-02-01,Jazan,Education & Training,Web Portal,8092,4193,50.9,7.4,7.18,4.06,99.5,4
2026-02-01,Jazan,Health Services,Branch,19225,16452,51.9,26.7,56.25,3.36,91.4,31
2026-02-01,Jazan,Health Services,Call Center,17988,11873,51.9,20.1,26.27,3.73,90.3,17
2026-02-01,Jazan,Health Services,Mobile App,31081,12539,51.9,6.2,5.66,4.42,96.2,9
2026-02-01,Jazan,Health Services,Web Portal,13026,6821,51.9,9.7,8.32,4.06,97.3,7
2026-02-01,Jazan,Identity & Civil Affairs,Branch,18998,15349,49.1,33.9,56.75,3.49,91.6,26
2026-02-01,Jazan,Identity & Civil Affairs,Call Center,17777,11049,49.1,21.4,23.9,3.87,90.3,18
2026-02-01,Jazan,Identity & Civil Affairs,Mobile App,32146,11644,49.1,7.0,4.97,4.26,99.5,17
2026-02-01,Jazan,Identity & Civil Affairs,Web Portal,11990,6150,49.1,10.6,7.13,4.0,97.0,9
2026-02-01,Jazan,Justice & Notary,Branch,7637,6269,46.2,138.9,77.27,2.98,81.5,13
2026-02-01,Jazan,Justice & Notary,Call Center,6915,4343,46.2,33.9,36.27,3.49,89.6,5
2026-02-01,Jazan,Justice & Notary,Mobile App,9966,3717,46.2,12.7,6.17,3.99,98.2,7
2026-02-01,Jazan,Justice & Notary,Web Portal,4084,2056,46.2,16.6,10.81,3.74,93.8,5
